SRC,MISSION_TIME,SS_TIME,ID,INTERN_TEMP,EXTERN_TEMP,RELAT_HUMID,EXTERN_PRESS,DEW_POINT,SHOCK_X,SHOCK_Y,SHOCK_Z
SW_EM,2018-08-26 10:50:27.562,2018-08-26 10-50-26,EM0,8.94,-34.29,3.93,8.43,-63.55,0.00,0.00,0.00
SW_EM,2018-08-26 10:50:31.690,2018-08-26 10-50-31,EM0,8.88,-34.28,3.92,8.44,-63.56,0.00,0.00,0.00
SW_EM,2018-08-26 10:50:36.616,2018-08-26 10-50-36,EM0,8.94,-34.28,3.89,8.45,-63.63,0.00,0.00,0.00
SW_EM,2018-08-26 10:50:41.708,2018-08-26 10-50-41,EM0,9.00,-34.27,3.82,8.41,-63.76,0.00,0.00,0.00
SW_EM,2018-08-26 10:50:46.619,2018-08-26 10-50-46,EM0,8.94,-34.27,3.91,8.42,-63.60,0.00,0.00,0.00
SW_EM,2018-08-26 10:50:51.724,2018-08-26 10-50-51,EM0,8.94,-34.27,3.84,8.46,-63.72,0.00,0.00,0.00
SW_EM,2018-08-26 10:50:56.677,2018-08-26 10-50-56,EM0,8.94,-34.26,3.82,8.43,-63.75,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:01.804,2018-08-26 10-51-01,EM0,8.88,-34.26,3.91,8.43,-63.59,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:06.714,2018-08-26 10-51-06,EM0,8.88,-34.26,3.87,8.46,-63.67,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:11.840,2018-08-26 10-51-11,EM0,8.94,-34.25,3.74,8.38,-63.91,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:16.726,2018-08-26 10-51-16,EM0,8.88,-34.24,3.73,8.40,-63.92,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:21.869,2018-08-26 10-51-21,EM0,8.88,-34.24,3.67,8.47,-64.05,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:26.732,2018-08-26 10-51-26,EM0,8.88,-34.24,3.68,8.45,-64.03,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:31.879,2018-08-26 10-51-31,EM0,8.94,-34.23,3.73,8.41,-63.91,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:36.761,2018-08-26 10-51-36,EM0,8.94,-34.23,3.55,8.42,-64.30,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:41.926,2018-08-26 10-51-41,EM0,8.88,-34.22,3.61,8.42,-64.16,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:46.799,2018-08-26 10-51-46,EM0,8.88,-34.22,3.49,8.37,-64.42,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:51.928,2018-08-26 10-51-51,EM0,8.88,-34.21,3.45,8.39,-64.50,0.00,0.00,0.00
SW_EM,2018-08-26 10:51:56.835,2018-08-26 10-51-56,EM0,8.88,-34.21,3.43,8.36,-64.55,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:01.984,2018-08-26 10-52-01,EM0,8.88,-34.21,3.38,8.40,-64.66,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:06.861,2018-08-26 10-52-06,EM0,8.88,-34.20,3.39,8.36,-64.63,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:11.970,2018-08-26 10-52-11,EM0,8.88,-34.20,3.38,8.38,-64.65,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:16.329,2018-08-26 10-52-16,EM0,8.94,-34.20,3.34,8.34,-64.75,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:36.639,2018-08-26 10-52-21,EM0,8.88,-34.19,3.24,8.33,-64.97,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:37.535,2018-08-26 10-52-26,EM0,8.88,-34.19,3.26,8.34,-64.93,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:37.686,2018-08-26 10-52-31,EM0,8.88,-34.18,3.25,8.35,-64.94,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:37.830,2018-08-26 10-52-36,EM0,8.88,-34.18,3.26,8.36,-64.92,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:42.084,2018-08-26 10-52-41,EM0,8.88,-34.18,3.23,8.36,-64.99,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:46.646,2018-08-26 10-52-46,EM0,8.81,-34.17,3.16,8.35,-65.15,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:52.059,2018-08-26 10-52-51,EM0,8.88,-34.16,3.18,8.30,-65.09,0.00,0.00,0.00
SW_EM,2018-08-26 10:52:56.728,2018-08-26 10-52-56,EM0,8.81,-34.16,3.19,8.27,-65.07,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:02.139,2018-08-26 10-53-01,EM0,8.88,-34.16,3.07,8.26,-65.36,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:06.745,2018-08-26 10-53-06,EM0,8.88,-34.16,3.18,8.29,-65.09,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:12.171,2018-08-26 10-53-11,EM0,8.81,-34.15,3.22,8.29,-64.99,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:16.758,2018-08-26 10-53-16,EM0,8.88,-34.14,3.26,8.24,-64.89,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:22.178,2018-08-26 10-53-21,EM0,8.88,-34.14,3.23,8.30,-64.96,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:26.798,2018-08-26 10-53-26,EM0,8.81,-34.13,3.10,8.28,-65.27,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:32.193,2018-08-26 10-53-31,EM0,8.81,-34.12,3.33,8.24,-64.71,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:36.828,2018-08-26 10-53-36,EM0,8.81,-34.12,3.27,8.25,-64.85,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:42.247,2018-08-26 10-53-41,EM0,8.88,-34.12,3.24,8.25,-64.92,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:46.867,2018-08-26 10-53-46,EM0,8.81,-34.11,3.22,8.30,-64.96,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:52.261,2018-08-26 10-53-51,EM0,8.88,-34.11,3.27,8.27,-64.84,0.00,0.00,0.00
SW_EM,2018-08-26 10:53:56.877,2018-08-26 10-53-56,EM0,8.88,-34.10,3.38,8.24,-64.60,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:02.300,2018-08-26 10-54-01,EM0,8.88,-34.10,3.27,8.23,-64.83,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:06.883,2018-08-26 10-54-06,EM0,8.81,-34.09,3.25,8.26,-64.87,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:12.327,2018-08-26 10-54-11,EM0,8.81,-34.09,3.30,8.24,-64.75,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:16.381,2018-08-26 10-54-16,EM0,8.88,-34.08,3.18,8.24,-65.03,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:26.613,2018-08-26 10-54-21,EM0,8.81,-34.08,3.45,8.24,-64.42,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:27.575,2018-08-26 10-54-26,EM0,8.81,-34.08,3.39,8.22,-64.54,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:32.422,2018-08-26 10-54-31,EM0,8.81,-34.07,3.39,8.19,-64.53,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:36.650,2018-08-26 10-54-36,EM0,8.88,-34.07,3.35,8.24,-64.62,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:42.452,2018-08-26 10-54-41,EM0,8.81,-34.07,3.38,8.26,-64.58,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:46.688,2018-08-26 10-54-46,EM0,8.88,-34.06,3.45,8.25,-64.41,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:52.482,2018-08-26 10-54-51,EM0,8.81,-34.05,3.35,8.27,-64.61,0.00,0.00,0.00
SW_EM,2018-08-26 10:54:57.516,2018-08-26 10-54-56,EM0,8.81,-34.05,3.49,8.23,-64.31,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:02.502,2018-08-26 10-55-01,EM0,8.81,-34.05,3.44,8.26,-64.42,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:07.564,2018-08-26 10-55-06,EM0,8.81,-34.04,3.38,8.25,-64.55,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:12.573,2018-08-26 10-55-11,EM0,8.81,-34.04,3.51,8.23,-64.26,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:17.610,2018-08-26 10-55-16,EM0,8.81,-34.03,3.45,8.27,-64.39,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:22.631,2018-08-26 10-55-21,EM0,8.81,-34.03,3.40,8.26,-64.50,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:27.651,2018-08-26 10-55-27,EM0,8.81,-34.02,3.41,8.26,-64.47,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:32.658,2018-08-26 10-55-32,EM0,8.75,-34.02,3.52,8.27,-64.22,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:37.628,2018-08-26 10-55-37,EM0,8.81,-34.02,3.67,8.24,-63.90,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:42.669,2018-08-26 10-55-42,EM0,8.81,-34.01,3.73,8.21,-63.76,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:47.693,2018-08-26 10-55-47,EM0,8.75,-34.01,3.76,8.22,-63.70,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:52.683,2018-08-26 10-55-52,EM0,8.81,-34.00,3.81,8.23,-63.59,0.00,0.00,0.00
SW_EM,2018-08-26 10:55:57.694,2018-08-26 10-55-57,EM0,8.75,-34.00,3.85,8.20,-63.51,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:02.731,2018-08-26 10-56-02,EM0,8.75,-33.99,3.75,8.27,-63.70,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:07.722,2018-08-26 10-56-07,EM0,8.75,-33.99,3.87,8.26,-63.46,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:12.753,2018-08-26 10-56-12,EM0,8.75,-33.98,3.90,8.25,-63.39,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:16.420,2018-08-26 10-56-17,EM0,8.75,-33.98,3.91,8.25,-63.37,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:36.715,2018-08-26 10-56-22,EM0,8.75,-33.98,3.98,8.26,-63.23,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:37.528,2018-08-26 10-56-27,EM0,8.75,-33.97,4.06,8.25,-63.07,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:37.679,2018-08-26 10-56-32,EM0,8.75,-33.96,3.97,8.24,-63.23,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:37.784,2018-08-26 10-56-37,EM0,8.75,-33.96,3.96,8.28,-63.25,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:42.821,2018-08-26 10-56-42,EM0,8.75,-33.96,4.15,8.25,-62.88,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:47.857,2018-08-26 10-56-47,EM0,8.81,-33.95,4.25,8.29,-62.69,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:52.923,2018-08-26 10-56-52,EM0,8.75,-33.95,4.31,8.30,-62.58,0.00,0.00,0.00
SW_EM,2018-08-26 10:56:57.823,2018-08-26 10-56-57,EM0,8.75,-33.94,4.32,8.28,-62.55,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:02.942,2018-08-26 10-57-02,EM0,8.75,-33.93,4.50,8.27,-62.22,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:07.977,2018-08-26 10-57-07,EM0,8.75,-33.93,4.68,8.33,-61.91,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:12.958,2018-08-26 10-57-12,EM0,8.75,-33.93,4.63,8.28,-61.99,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:17.970,2018-08-26 10-57-17,EM0,8.75,-33.92,4.58,8.33,-62.07,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:22.974,2018-08-26 10-57-22,EM0,8.75,-33.92,4.54,8.27,-62.14,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:27.989,2018-08-26 10-57-27,EM0,8.75,-33.91,4.51,8.27,-62.19,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:33.018,2018-08-26 10-57-32,EM0,8.75,-33.90,4.51,8.26,-62.18,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:38.034,2018-08-26 10-57-37,EM0,8.75,-33.90,4.43,8.29,-62.32,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:43.028,2018-08-26 10-57-42,EM0,8.69,-33.90,4.52,8.25,-62.16,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:48.010,2018-08-26 10-57-47,EM0,8.75,-33.89,4.40,8.28,-62.37,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:53.077,2018-08-26 10-57-52,EM0,8.75,-33.89,4.47,8.29,-62.24,0.00,0.00,0.00
SW_EM,2018-08-26 10:57:58.077,2018-08-26 10-57-57,EM0,8.69,-33.88,4.37,8.27,-62.41,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:03.082,2018-08-26 10-58-02,EM0,8.75,-33.88,4.37,8.29,-62.41,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:08.117,2018-08-26 10-58-07,EM0,8.69,-33.88,4.36,8.28,-62.43,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:13.119,2018-08-26 10-58-12,EM0,8.75,-33.87,4.37,8.27,-62.40,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:16.452,2018-08-26 10-58-17,EM0,8.69,-33.86,4.35,8.28,-62.43,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:26.691,2018-08-26 10-58-22,EM0,8.69,-33.86,4.35,8.25,-62.43,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:28.186,2018-08-26 10-58-27,EM0,8.69,-33.86,4.42,8.31,-62.31,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:33.180,2018-08-26 10-58-32,EM0,8.75,-33.85,4.32,8.24,-62.48,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:38.250,2018-08-26 10-58-37,EM0,8.63,-33.85,4.32,8.29,-62.48,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:43.265,2018-08-26 10-58-42,EM0,8.75,-33.84,4.34,8.27,-62.44,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:48.242,2018-08-26 10-58-47,EM0,8.69,-33.84,4.25,8.26,-62.60,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:53.272,2018-08-26 10-58-52,EM0,8.75,-33.84,4.32,8.30,-62.47,0.00,0.00,0.00
SW_EM,2018-08-26 10:58:58.327,2018-08-26 10-58-57,EM0,8.75,-33.83,4.27,8.29,-62.56,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:03.353,2018-08-26 10-59-02,EM0,8.75,-33.83,4.19,8.27,-62.71,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:08.347,2018-08-26 10-59-07,EM0,8.69,-33.82,4.34,8.30,-62.42,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:13.361,2018-08-26 10-59-12,EM0,8.69,-33.82,4.24,8.33,-62.60,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:18.400,2018-08-26 10-59-17,EM0,8.69,-33.81,4.13,8.26,-62.80,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:23.375,2018-08-26 10-59-22,EM0,8.69,-33.80,3.96,8.28,-63.13,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:28.413,2018-08-26 10-59-27,EM0,8.69,-33.80,4.05,8.28,-62.95,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:33.420,2018-08-26 10-59-32,EM0,8.69,-33.79,3.93,8.29,-63.18,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:38.456,2018-08-26 10-59-37,EM0,8.69,-33.79,4.01,8.26,-63.02,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:43.470,2018-08-26 10-59-42,EM0,8.69,-33.78,3.85,8.27,-63.33,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:47.195,2018-08-26 10-59-47,EM0,8.69,-33.78,3.87,8.27,-63.29,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:53.485,2018-08-26 10-59-52,EM0,8.63,-33.78,3.92,8.30,-63.19,0.00,0.00,0.00
SW_EM,2018-08-26 10:59:57.202,2018-08-26 10-59-57,EM0,8.63,-33.77,3.81,8.29,-63.41,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:03.492,2018-08-26 11-00-02,EM0,8.69,-33.77,3.81,8.27,-63.41,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:08.527,2018-08-26 11-00-07,EM0,8.69,-33.76,3.74,8.29,-63.55,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:13.486,2018-08-26 11-00-12,EM0,8.69,-33.76,3.67,8.24,-63.69,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:16.492,2018-08-26 11-00-17,EM0,8.63,-33.75,3.72,8.24,-63.58,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:36.793,2018-08-26 11-00-22,EM0,8.69,-33.75,3.58,8.23,-63.88,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:37.553,2018-08-26 11-00-28,EM0,8.63,-33.74,3.58,8.27,-63.87,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:37.655,2018-08-26 11-00-33,EM0,8.63,-33.74,3.59,8.25,-63.85,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:38.556,2018-08-26 11-00-38,EM0,8.63,-33.74,3.53,8.30,-63.98,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:43.576,2018-08-26 11-00-43,EM0,8.63,-33.73,3.49,8.28,-64.06,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:48.579,2018-08-26 11-00-48,EM0,8.69,-33.73,3.42,8.30,-64.22,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:53.680,2018-08-26 11-00-53,EM0,8.63,-33.72,3.37,8.28,-64.33,0.00,0.00,0.00
SW_EM,2018-08-26 11:00:58.676,2018-08-26 11-00-58,EM0,8.69,-33.71,3.38,8.26,-64.30,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:03.701,2018-08-26 11-01-03,EM0,8.69,-33.71,3.38,8.28,-64.30,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:08.745,2018-08-26 11-01-08,EM0,8.63,-33.69,3.27,8.28,-64.54,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:13.756,2018-08-26 11-01-13,EM0,8.63,-33.70,3.27,8.28,-64.55,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:18.715,2018-08-26 11-01-18,EM0,8.63,-33.69,3.27,8.25,-64.54,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:23.805,2018-08-26 11-01-23,EM0,8.63,-33.68,3.36,8.29,-64.32,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:28.807,2018-08-26 11-01-28,EM0,8.63,-33.68,3.37,8.24,-64.30,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:33.824,2018-08-26 11-01-33,EM0,8.63,-33.67,3.28,8.29,-64.50,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:38.850,2018-08-26 11-01-38,EM0,8.63,-33.67,3.23,8.31,-64.62,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:43.927,2018-08-26 11-01-43,EM0,8.63,-33.66,3.34,8.30,-64.35,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:48.926,2018-08-26 11-01-48,EM0,8.56,-33.65,3.21,8.28,-64.65,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:53.942,2018-08-26 11-01-53,EM0,8.63,-33.65,3.22,8.30,-64.63,0.00,0.00,0.00
SW_EM,2018-08-26 11:01:58.935,2018-08-26 11-01-58,EM0,8.56,-33.65,3.28,8.29,-64.48,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:03.950,2018-08-26 11-02-03,EM0,8.63,-33.64,3.27,8.25,-64.50,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:08.968,2018-08-26 11-02-08,EM0,8.63,-33.64,3.26,8.28,-64.52,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:13.977,2018-08-26 11-02-13,EM0,8.56,-33.63,3.24,8.26,-64.56,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:16.530,2018-08-26 11-02-18,EM0,8.63,-33.62,3.32,8.24,-64.37,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:26.768,2018-08-26 11-02-23,EM0,8.56,-33.62,3.24,8.24,-64.56,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:29.070,2018-08-26 11-02-28,EM0,8.63,-33.61,3.25,8.25,-64.53,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:34.096,2018-08-26 11-02-33,EM0,8.56,-33.61,3.24,8.24,-64.55,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:39.100,2018-08-26 11-02-38,EM0,8.56,-33.61,3.24,8.21,-64.55,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:44.106,2018-08-26 11-02-43,EM0,8.63,-33.60,3.15,8.25,-64.76,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:49.140,2018-08-26 11-02-48,EM0,8.63,-33.59,3.24,8.27,-64.53,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:54.171,2018-08-26 11-02-53,EM0,8.56,-33.59,3.29,8.20,-64.42,0.00,0.00,0.00
SW_EM,2018-08-26 11:02:59.183,2018-08-26 11-02-58,EM0,8.63,-33.58,3.18,8.27,-64.67,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:04.177,2018-08-26 11-03-03,EM0,8.56,-33.58,3.41,8.23,-64.13,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:09.172,2018-08-26 11-03-08,EM0,8.63,-33.57,3.36,8.25,-64.23,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:14.227,2018-08-26 11-03-13,EM0,8.63,-33.57,3.42,8.27,-64.10,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:19.204,2018-08-26 11-03-18,EM0,8.63,-33.56,3.64,8.25,-63.60,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:24.291,2018-08-26 11-03-23,EM0,8.56,-33.56,3.78,8.27,-63.31,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:29.292,2018-08-26 11-03-28,EM0,8.56,-33.55,3.79,8.28,-63.28,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:34.296,2018-08-26 11-03-33,EM0,8.56,-33.54,3.81,8.27,-63.23,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:39.349,2018-08-26 11-03-38,EM0,8.56,-33.54,3.90,8.26,-63.04,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:44.343,2018-08-26 11-03-43,EM0,8.56,-33.54,3.97,8.27,-62.90,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:49.396,2018-08-26 11-03-48,EM0,8.63,-33.53,3.88,8.26,-63.08,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:54.374,2018-08-26 11-03-53,EM0,8.63,-33.52,4.05,8.24,-62.73,0.00,0.00,0.00
SW_EM,2018-08-26 11:03:59.423,2018-08-26 11-03-58,EM0,8.56,-33.52,4.06,8.26,-62.71,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:04.445,2018-08-26 11-04-03,EM0,8.50,-33.51,4.16,8.28,-62.51,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:09.484,2018-08-26 11-04-08,EM0,8.56,-33.50,4.24,8.32,-62.35,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:14.464,2018-08-26 11-04-13,EM0,8.50,-33.49,4.24,8.27,-62.34,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:16.587,2018-08-26 11-04-18,EM0,8.50,-33.49,4.26,8.30,-62.31,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:36.888,2018-08-26 11-04-23,EM0,8.56,-33.48,4.33,8.26,-62.19,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:37.536,2018-08-26 11-04-28,EM0,8.56,-33.47,4.35,8.29,-62.14,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:37.756,2018-08-26 11-04-34,EM0,8.56,-33.47,4.36,8.27,-62.12,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:39.573,2018-08-26 11-04-39,EM0,8.50,-33.46,4.30,8.28,-62.21,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:44.625,2018-08-26 11-04-44,EM0,8.50,-33.46,4.37,8.25,-62.10,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:49.642,2018-08-26 11-04-49,EM0,8.56,-33.45,4.31,8.30,-62.20,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:54.636,2018-08-26 11-04-54,EM0,8.56,-33.45,4.18,8.25,-62.43,0.00,0.00,0.00
SW_EM,2018-08-26 11:04:59.656,2018-08-26 11-04-59,EM0,8.56,-33.44,4.25,8.31,-62.30,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:04.678,2018-08-26 11-05-04,EM0,8.56,-33.44,4.25,8.29,-62.30,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:09.714,2018-08-26 11-05-09,EM0,8.56,-33.43,4.25,8.28,-62.28,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:14.721,2018-08-26 11-05-14,EM0,8.50,-33.42,4.21,8.30,-62.36,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:19.735,2018-08-26 11-05-19,EM0,8.56,-33.42,4.10,8.32,-62.55,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:24.752,2018-08-26 11-05-24,EM0,8.50,-33.42,4.17,8.35,-62.42,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:29.768,2018-08-26 11-05-29,EM0,8.56,-33.41,4.07,8.34,-62.61,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:34.792,2018-08-26 11-05-34,EM0,8.50,-33.40,4.07,8.34,-62.60,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:39.815,2018-08-26 11-05-39,EM0,8.56,-33.39,4.03,8.32,-62.67,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:44.821,2018-08-26 11-05-44,EM0,8.50,-33.39,4.13,8.34,-62.49,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:49.844,2018-08-26 11-05-49,EM0,8.50,-33.38,4.03,8.29,-62.66,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:54.865,2018-08-26 11-05-54,EM0,8.50,-33.38,4.01,8.31,-62.70,0.00,0.00,0.00
SW_EM,2018-08-26 11:05:59.880,2018-08-26 11-05-59,EM0,8.50,-33.37,3.96,8.33,-62.79,0.00,0.00,0.00
SW_EM,2018-08-26 11:06:04.923,2018-08-26 11-06-04,EM0,8.56,-33.37,3.97,8.35,-62.77,0.00,0.00,0.00
SW_EM,2018-08-26 11:06:09.932,2018-08-26 11-06-09,EM0,8.44,-33.36,3.80,8.31,-63.11,0.00,0.00,0.00
SW_EM,2018-08-26 11:06:14.986,2018-08-26 11-06-14,EM0,8.50,-33.36,3.73,8.29,-63.25,0.00,0.00,0.00
SW_EM,2018-08-26 11:06:16.614,2018-08-26 11-06-19,EM0,8.50,-33.35,3.70,8.35,-63.31,0.00,0.00,0.00
SW_EM,2018-08-26 11:06:26.853,2018-08-26 11-06-24,EM0,8.50,-33.34,3.74,8.34,-63.22,0.00,0.00,0.00
SW_EM,2018-08-26 11:06:30.008,2018-08-26 11-06-29,EM0,8.50,-33.34,3.74,8.31,-63.22,0.00,0.00,0.00
